Date,DIA,IWM,TLT,DXY,ETH,GLD,HYG,LQD,VIX
2021-05-26,317.4452209472656,211.13592529296875,120.99821472167969,90.04000091552734,2888.69873046875,177.63999938964844,68.64073181152344,111.90432739257812,17.360000610351562
2021-05-27,318.6752624511719,213.31016540527344,120.51152801513672,89.97000122070312,2736.488525390625,177.7100067138672,68.60923767089844,111.56523895263672,16.739999771118164
2021-05-28,319.6368713378906,213.16836547851562,120.3203125,90.02999877929688,2419.90625,178.3800048828125,68.58565521240234,111.65849304199219,16.760000228881836
2021-06-01,319.8496398925781,215.58831787109375,120.2933349609375,89.83000183105469,2633.518310546875,177.89999389648438,68.79170989990234,111.67296600341797,17.899999618530273
2021-06-02,320.3027648925781,215.8435821533203,120.57189178466797,89.9000015258789,2706.125,178.77000427246094,68.87847137451172,111.85128784179688,17.479999542236328
2021-06-03,319.98834228515625,214.03802490234375,120.11930084228516,90.5,2855.12646484375,175.27000427246094,68.73641967773438,111.40963745117188,18.040000915527344
2021-06-04,321.7268371582031,214.96444702148438,121.76422882080078,90.13999938964844,2688.195068359375,177.16000366210938,68.88639831542969,112.19957733154297,16.420000076293945
2021-06-07,320.515380859375,217.84762573242188,121.38998413085938,89.94999694824219,2590.26318359375,177.8699951171875,68.91006469726562,112.10614776611328,16.420000076293945
2021-06-08,320.2843017578125,220.1541748046875,122.24299621582031,90.08000183105469,2517.438720703125,177.32000732421875,68.95745086669922,112.53084564208984,17.06999969482422
2021-06-09,318.85089111328125,218.68896484375,123.32227325439453,90.12000274658203,2608.26708984375,176.97999572753906,69.0126953125,112.93854522705078,17.889999389648438
2021-06-10,319.0265808105469,217.06719970703125,124.0620346069336,90.08000183105469,2471.5185546875,177.74000549316406,69.13894653320312,113.4482421875,16.100000381469727
2021-06-11,319.1560974121094,219.3582763671875,123.8618392944336,90.55999755859375,2353.768798828125,175.74000549316406,69.16266632080078,113.54164123535156,15.649999618530273
2021-06-14,318.39764404296875,218.7145233154297,122.91312408447266,90.5199966430664,2537.89111328125,174.7100067138672,69.0995101928711,113.12545013427734,16.389999389648438
2021-06-15,317.57470703125,218.0897216796875,122.76525115966797,90.54000091552734,2610.936767578125,174.0500030517578,69.09162139892578,113.21036529541016,17.020000457763672
2021-06-16,315.1241455078125,217.62576293945312,122.66073608398438,91.12999725341797,2367.66357421875,171.11000061035156,68.99690246582031,112.88762664794922,18.149999618530273
2021-06-17,313.1728515625,215.18319702148438,124.4971923828125,91.88999938964844,2372.001953125,165.85000610351562,69.04425048828125,113.51617431640625,17.75
2021-06-18,308.3598327636719,210.29808044433594,126.83850860595703,92.2300033569336,2231.733154296875,164.92999267578125,69.0126953125,114.1107406616211,20.700000762939453
2021-06-21,313.749755859375,214.79505920410156,124.71483612060547,91.86000061035156,1888.447509765625,166.9499969482422,69.14688873291016,113.4482421875,17.889999389648438
2021-06-22,314.37030029296875,215.77020263671875,125.01937866210938,91.7300033569336,1874.9500732421875,166.25,69.19422149658203,113.63508605957031,16.65999984741211
2021-06-23,313.749755859375,216.4802703857422,124.69741821289062,91.80000305175781,1989.736328125,166.13999938964844,69.1231918334961,113.45671844482422,16.31999969482422
2021-06-24,316.7134094238281,219.5381622314453,124.89757537841797,91.81999969482422,1988.456298828125,166.0399932861328,69.3363265991211,113.67758178710938,15.970000267028809
2021-06-25,319.0008239746094,219.90740966796875,123.60077667236328,91.80999755859375,1813.21728515625,166.58999633789062,69.40736389160156,113.38024139404297,15.619999885559082
2021-06-28,317.47283935546875,218.1654052734375,124.87150573730469,91.87999725341797,2079.657470703125,166.5800018310547,69.39945983886719,113.86446380615234,15.760000228881836
2021-06-29,317.52838134765625,217.12400817871094,125.08036041259766,92.05000305175781,2160.768310546875,164.8300018310547,69.48628997802734,114.00033569335938,16.020000457763672
2021-06-30,319.4638977050781,217.15240478515625,125.63739776611328,92.44000244140625,2274.547607421875,165.6300048828125,69.49420928955078,114.1277847290039,15.829999923706055
2021-07-01,320.7696533203125,219.06480407714844,125.6443099975586,92.5999984741211,2113.60546875,166.1999969482422,69.63040924072266,114.0281982421875,15.479999542236328
2021-07-02,322.2330017089844,216.9820098876953,126.40255737304688,92.2300033569336,2150.040283203125,167.2899932861328,69.74128723144531,114.3515625,15.069999694824219
2021-07-06,320.2696228027344,213.82936096191406,127.88412475585938,92.55000305175781,2324.679443359375,168.1199951171875,69.70166778564453,114.76859283447266,16.440000534057617
2021-07-07,321.288330078125,211.8412322998047,129.0170440673828,92.63999938964844,2315.161865234375,168.75999450683594,69.7254638671875,115.16010284423828,16.200000762939453
2021-07-08,318.93603515625,209.89096069335938,129.5225067138672,92.36000061035156,2120.0263671875,168.64999389648438,69.574951171875,115.21959686279297,19.0
2021-07-09,322.9646301269531,214.3217010498047,127.70108032226562,92.12999725341797,2146.6923828125,169.2100067138672,69.69376373291016,114.73456573486328,16.18000030517578
2021-07-12,324.1685485839844,214.50157165527344,127.53546142578125,92.2300033569336,2036.7210693359375,169.0,69.67000579833984,114.67497253417969,16.170000076293945
2021-07-13,323.21478271484375,210.45901489257812,126.55943298339844,92.75,1940.083984375,169.22000122070312,69.4640884399414,114.24945068359375,17.1200008392334
2021-07-14,323.5943908691406,207.2117156982422,127.99739837646484,92.41000366210938,1994.331298828125,171.0399932861328,69.574951171875,114.77708435058594,16.329999923706055
2021-07-15,324.0851745605469,206.03775024414062,129.40919494628906,92.62000274658203,1911.1756591796875,171.07000732421875,69.52742767333984,115.02388763427734,17.010000228881836
2021-07-16,321.3117980957031,203.5005340576172,129.16519165039062,92.69000244140625,1880.3829345703125,169.41000366210938,69.43242645263672,114.86221313476562,18.450000762939453
2021-07-19,314.9548034667969,200.4520263671875,131.9976806640625,92.88999938964844,1817.296630859375,169.61000061035156,68.96516418457031,115.68769073486328,22.5
2021-07-20,319.7734375,206.67201232910156,130.7251739501953,92.97000122070312,1787.5107421875,169.38999938964844,69.3136215209961,115.52597045898438,19.729999542236328
2021-07-21,322.4700927734375,210.23179626464844,129.06944274902344,92.75,1990.9708251953125,168.75999450683594,69.47992706298828,115.11751556396484,17.90999984741211
2021-07-22,322.7202453613281,206.8898468017578,130.28948974609375,92.81999969482422,2025.2027587890625,169.08999633789062,69.51951599121094,115.59407806396484,17.690000534057617
2021-07-23,324.8609313964844,207.85549926757812,129.41795349121094,92.91000366210938,2124.776611328125,168.55999755859375,69.65414428710938,115.5429916381836,17.200000762939453
2021-07-26,325.6392822265625,208.46141052246094,129.03451538085938,92.6500015258789,2233.36669921875,168.16000366210938,69.55123138427734,115.28768157958984,17.579999923706055
2021-07-27,324.9071350097656,206.0282745361328,130.41148376464844,92.43000030517578,2298.33349609375,168.44000244140625,69.45616912841797,115.78131866455078,19.360000610351562
2021-07-28,323.73968505859375,209.057861328125,130.42013549804688,92.31999969482422,2296.54541015625,169.2899932861328,69.5116195678711,115.98552703857422,18.309999465942383
2021-07-29,325.092529296875,210.66732788085938,129.6968231201172,91.86000061035156,2380.956787109375,171.1699981689453,69.66211700439453,115.65364074707031,17.700000762939453
2021-07-30,323.8508605957031,209.27561950683594,130.30686950683594,92.16999816894531,2466.96142578125,169.82000732421875,69.56706237792969,115.74726104736328,18.239999771118164
2021-08-02,322.8035888671875,208.23419189453125,131.46917724609375,92.05000305175781,2610.1533203125,169.61000061035156,69.39463806152344,116.08232879638672,19.459999084472656
2021-08-03,325.34271240234375,209.09571838378906,131.53890991210938,92.08000183105469,2502.349609375,169.49000549316406,69.47410583496094,116.20165252685547,18.040000915527344
2021-08-04,322.4700927734375,206.4921875,131.80947875976562,92.2699966430664,2724.619873046875,169.52999877929688,69.34696197509766,116.22720336914062,17.969999313354492
2021-08-05,324.8979187011719,210.20338439941406,131.1376190185547,92.23999786376953,2827.328857421875,168.86000061035156,69.505859375,115.74978637695312,17.280000686645508
2021-08-06,326.26934814453125,211.49093627929688,128.9474639892578,92.80000305175781,2890.941650390625,164.63999938964844,69.42643737792969,114.80347442626953,16.149999618530273
2021-08-09,325.3982849121094,210.3264617919922,128.4849395751953,92.94999694824219,3167.856201171875,161.72000122070312,69.26751708984375,114.30904388427734,16.719999313354492
2021-08-10,326.86248779296875,210.74301147460938,127.89165496826172,93.05999755859375,3141.691162109375,161.77000427246094,69.10860443115234,114.05323791503906,16.790000915527344
2021-08-11,328.9103088378906,211.7749481201172,127.81310272216797,92.91000366210938,3164.2451171875,164.0,69.21983337402344,114.23228454589844,16.170000076293945
2021-08-12,329.17919921875,211.2732391357422,127.60368347167969,93.04000091552734,3043.414306640625,164.0399932861328,69.33904266357422,114.39427947998047,15.59000015258789
2021-08-13,329.3274230957031,209.35133361816406,129.61932373046875,92.5199966430664,3322.211669921875,166.38999938964844,69.48997497558594,115.16155242919922,15.449999809265137
2021-08-16,330.4208984375,207.4010772705078,129.93345642089844,92.62999725341797,3156.509521484375,167.22000122070312,69.51380920410156,115.2297592163086,16.1200008392334
2021-08-17,327.8817138671875,204.8732452392578,129.88108825683594,93.12999725341797,3014.845947265625,166.97000122070312,69.35491180419922,115.02513885498047,17.90999984741211
2021-08-18,324.4438781738281,203.08392333984375,130.3173828125,93.13999938964844,3020.08984375,167.10000610351562,69.19599151611328,114.94842529296875,21.56999969482422
2021-08-19,323.8508605957031,200.65084838867188,131.27716064453125,93.56999969482422,3182.7021484375,166.61000061035156,69.18806457519531,115.21269989013672,21.670000076293945
2021-08-20,325.9775695800781,204.04013061523438,131.36444091796875,93.5,3286.935302734375,166.6999969482422,69.35491180419922,115.28943634033203,18.559999465942383
2021-08-23,328.1032409667969,207.9217529296875,131.27716064453125,92.95999908447266,3319.25732421875,168.72999572753906,69.56945037841797,115.37467956542969,17.149999618530273
2021-08-24,328.37255859375,209.9667205810547,130.2562255859375,92.88999938964844,3172.456298828125,168.64999389648438,69.66478729248047,115.11043548583984,17.219999313354492
2021-08-25,328.781005859375,210.70513916015625,129.1742401123047,92.83000183105469,3224.915283203125,167.47999572753906,69.73627471923828,114.81201171875,16.790000915527344
2021-08-26,326.9058837890625,208.47085571289062,129.5320587158203,93.05999755859375,3100.325439453125,167.6699981689453,69.696533203125,114.77789306640625,18.84000015258789
2021-08-27,329.14306640625,214.35011291503906,130.41334533691406,92.69000244140625,3270.600830078125,170.19000244140625,69.88728332519531,115.41736602783203,16.389999389648438
2021-08-30,328.68804931640625,213.46958923339844,130.753662109375,92.6500015258789,3224.374267578125,169.35000610351562,69.97465515136719,115.6134033203125,16.190000534057617
2021-08-31,328.5397644042969,213.88621520996094,129.86361694335938,92.62999725341797,3433.732666015625,169.69000244140625,69.99053955078125,115.34912872314453,16.479999542236328
2021-09-01,328.19610595703125,215.32522583007812,130.08116149902344,92.44999694824219,3834.828125,169.6999969482422,70.0503158569336,115.49772644042969,16.110000610351562
2021-09-02,329.42138671875,216.82107543945312,130.6491241455078,92.2300033569336,3790.989990234375,169.25,70.13799285888672,115.70268249511719,16.40999984741211
2021-09-03,328.743896484375,215.81753540039062,129.46078491210938,92.04000091552734,3940.61474609375,171.05999755859375,70.14595031738281,115.28421020507812,16.40999984741211
2021-09-07,326.2373962402344,214.33114624023438,128.3687744140625,92.5199966430664,3426.394287109375,167.7100067138672,69.96263885498047,114.73763275146484,18.139999389648438
2021-09-08,325.57843017578125,211.99270629882812,129.24240112304688,92.6500015258789,3497.315185546875,167.2899932861328,70.0423355102539,115.10487365722656,17.959999084472656
2021-09-09,324.2601318359375,211.88856506347656,130.8063507080078,92.4800033569336,3427.340087890625,168.02999877929688,70.10608673095703,115.85640716552734,18.799999237060547
2021-09-10,321.8373107910156,209.81521606445312,129.653076171875,92.58000183105469,3211.505859375,167.17999267578125,70.00251770019531,115.5233383178711,20.950000762939453
2021-09-13,324.2508850097656,211.00811767578125,130.4394073486328,92.62000274658203,3285.51171875,167.74000549316406,70.1778335571289,115.80516052246094,19.3700008392334
2021-09-14,321.6238098144531,208.3194122314453,132.02078247070312,92.6500015258789,3429.169677734375,168.82000732421875,70.14595031738281,116.15528869628906,19.459999084472656
2021-09-15,323.8052673339844,210.20338439941406,131.55770874023438,92.48999786376953,3615.28271484375,167.8300018310547,70.24954223632812,116.0186538696289,18.18000030517578
2021-09-16,323.2113037109375,210.3548583984375,130.95486450195312,92.86000061035156,3571.294921875,164.02999877929688,70.22566223144531,115.85640716552734,18.690000534057617
