Date,Close,SPX,QQQ,VIX,GOLD,TLT,DXY
2021-02-20,0.7581450131446026,0.08808703332875782,0.1242392655468547,0.8287771065150125,0.1402724014138427,0.12322361824206135,0.047839888411056755
2021-02-21,0.7254046490667941,0.08648156642051334,0.1214459660945368,0.804034146191586,0.13810234307044347,0.12212902163211514,0.047418035701707426
2021-02-22,0.7016326585086884,0.08498988166940909,0.1188093767626802,0.7852873353306042,0.1360309294984405,0.12105038912872237,0.047003866239146895
2021-02-23,0.7176643505234243,0.09039935402551565,0.15933086004613403,0.8483156192772482,0.14036971167961346,0.12108460002901578,0.04748400961507712
2021-02-24,0.8150224033307261,0.08864612170074733,0.15540676661892736,0.8228388707793955,0.1382524833735431,0.12017086690039633,0.04722854593523166
2021-02-25,0.7821929882367172,0.09760737109510031,0.15391810159301653,0.9178484915723658,0.13669099380794583,0.11993851940253783,0.04681744143628581
2021-02-26,0.7821553941957601,0.1417025062607831,0.2090720295575941,1.9356128104465582,0.13828408708151987,0.12403420200409115,0.04643735187413992
2021-02-27,0.7514284461406477,0.1385779473581085,0.20256144717440352,1.713865329132118,0.15144150726105887,0.14172864017107634,0.05025525671304191
2021-02-28,0.7192027221511643,0.1338799280612345,0.19589521692507714,1.518600370935111,0.1487781770133775,0.1403714485552272,0.0497900502460412
2021-03-01,0.69576088182919,0.1294435769182315,0.18953406607300013,1.3567084212192007,0.14623042690116392,0.13903310880785053,0.049333113407417084
2021-03-02,0.7716436016392456,0.15710709498076347,0.2173170828894054,1.5936856188909945,0.14406992572500446,0.14063032940345882,0.048952117691205096
2021-03-03,0.7463169896870983,0.15559019747128383,0.2207682103083357,1.4305476330403444,0.1424360591592809,0.13928874119850426,0.048947526442771165
2021-03-04,0.7356353043602917,0.1603313195135397,0.24558226459394664,1.4090657735255339,0.14263507421017704,0.13992342403995744,0.0486580575250368
2021-03-05,0.7243127518385205,0.1650521691630205,0.24698359125387948,1.3266621203105036,0.1421906141223686,0.13927077606928953,0.0511131009117318
2021-03-06,0.6938662863927727,0.17679739732898808,0.2451098781483043,1.4612759115197833,0.13999220787626745,0.13801925176518853,0.05135370974085221
2021-03-07,0.6646367130557863,0.1700716426078467,0.2365516324911244,1.309458357718883,0.13783483093456128,0.13671372127229728,0.0508691188234198
2021-03-08,0.6634994891868529,0.1636924108372342,0.2283675840407259,1.1851000822579025,0.13577564698509,0.13542647815555325,0.050393055440151144
2021-03-09,0.640819540293555,0.15953322862086539,0.2505110417402852,1.100287729002812,0.1372694605317759,0.13518377893931724,0.05056901688802245
2021-03-10,0.6448102052533333,0.16348810602066977,0.28605039271718086,1.0679942561813978,0.14623134416214517,0.13723469531288146,0.050890475409508126
2021-03-11,0.6240208078197127,0.1590332573164668,0.2761003277803182,1.0527049872409129,0.14392119192600566,0.1360166997118452,0.05061060247180666
2021-03-12,0.6119272954418268,0.15844998844981034,0.28061603944358676,0.9919266681392386,0.1415844344896844,0.13561685506529172,0.051030810573963255
2021-03-13,0.5886169651160792,0.15267132749379092,0.27288014154966617,0.9849126641948895,0.13944025788771328,0.1420404209445439,0.05094729502474642
2021-03-14,0.626176803385411,0.1472071759797773,0.2631241142883093,0.9248308928810174,0.1373079095072347,0.14067890649035517,0.05046985340902237
2021-03-15,0.6164522159895757,0.14203700608036643,0.2537863060000633,0.8778911706724086,0.13527285977042788,0.13933629109316972,0.05000084448062295
2021-03-16,0.6419213602294824,0.13928099378853062,0.24805305033813024,0.8609767260955877,0.13391426541742812,0.1386150573276277,0.049667739628446374
2021-03-17,0.6186716369088779,0.13481478375632913,0.24010558229015858,0.8312067062778434,0.1320410887296396,0.13756144815739135,0.049219110463435335
2021-03-18,0.6108134708525886,0.13065235049189575,0.23214249309053916,0.8217065491273617,0.13040297043540847,0.13719735260597576,0.050228850669638725
2021-03-19,0.5912673021679483,0.14159215918686682,0.2583418602422395,1.0357431122866854,0.1288642288772021,0.13763339219587337,0.05098818489890129
2021-03-20,0.5686947148702569,0.13679384836476463,0.24944240018462357,0.979045926205796,0.12779839618345237,0.13700934030723166,0.050533506045653466
2021-03-21,0.5466958122415226,0.13219478732407794,0.24069571563924297,0.9202254553792242,0.1262100607627748,0.13571795131484787,0.05006337071671789
2021-03-22,0.5295166083110642,0.12785317511763972,0.23233013553695248,0.8743147640699053,0.12469858181451214,0.13444469496923592,0.049601570819446245
2021-03-23,0.5578079452029736,0.12655895247455842,0.23555783313507697,1.0252487230061316,0.12340576996124289,0.13539286422872654,0.04925218293066949
2021-03-24,0.5365340938655638,0.12715588557899957,0.22833277507647337,1.0431010323965775,0.12359566982555965,0.13555793705214622,0.05058501786106048
2021-03-25,0.5395288866751415,0.12559802155006947,0.2318271997694075,1.002404302934722,0.12268181803313133,0.13480803370822622,0.05031807963969813
2021-03-26,0.5269035794330205,0.12312317523851628,0.22405402718885392,1.0138017430573418,0.12196843862779641,0.1346083834438034,0.050569450078953034
2021-03-27,0.5710583067121318,0.1362433761997798,0.22378984001383032,0.9871974319503002,0.12103397364264765,0.13355219342837923,0.050183826677435185
2021-03-28,0.5519137723829131,0.1316749481291572,0.2161691776875589,0.9266256727805896,0.11977798839751681,0.1323094762898478,0.049719887590943715
2021-03-29,0.5309108095118823,0.12736266003616212,0.20888842718948558,0.8792858062133936,0.1185852349779598,0.1310843584001084,0.04926420118652998
2021-03-30,0.5266109980418321,0.12341658802768259,0.201955597444881,1.003020260278272,0.12115967709534742,0.1311428062221049,0.04898106042526085
2021-03-31,0.5131319514662105,0.1205467565352145,0.19668608863886178,0.9908366442340016,0.12701777324544097,0.13044530763095324,0.04931178510219258
2021-04-01,0.4944737437748697,0.11752679374623322,0.19897696441216764,0.9313118866709379,0.13246755038915772,0.12978862564488394,0.048901024644034105
2021-04-02,0.4770203959201586,0.12303159120507023,0.20318011829509816,1.0902338215483571,0.13179168107821657,0.1334947188418925,0.04905523499620765
2021-04-03,0.4608696547781881,0.11921427637806474,0.19648571766249623,1.008213240833045,0.13001306996292125,0.1322528144144247,0.04861143666890096
2021-04-04,0.4643109760602773,0.11562048088861142,0.1900974249061704,0.9431657202847206,0.1283187008300005,0.13102850031657864,0.048175620209791485
2021-04-05,0.45539223046648425,0.11224024002806672,0.18400405856321447,0.8921609860649965,0.12670533795536482,0.12982158338768804,0.04774767745888007
2021-04-06,0.4406775586969122,0.12299767127825535,0.19398132979925195,0.8735899137589667,0.12516647152942206,0.12896086887135416,0.048065195340145916
2021-04-07,0.4316689381029933,0.11933017473271693,0.18777424186366684,0.8411473169283621,0.12526039518077617,0.1286460420137815,0.048104105733451204
2021-04-08,0.4478626780076657,0.11576556765168926,0.18188832468666935,0.8694621580213263,0.1238262506200341,0.12833643003170772,0.04775857624108338
2021-04-09,0.46207755714765925,0.11335559607379876,0.18038535570684536,0.8378121851944668,0.12450249621706862,0.1284371257770621,0.048420606864997336
2021-04-10,0.4467378350782327,0.11395385787506966,0.17601928702866237,0.8153562794538999,0.1246830301169437,0.12749389341756467,0.04804286095430801
2021-04-11,0.444666175272112,0.11067376040574281,0.17058704272735947,0.7938500490073714,0.12324610578609095,0.1263375287989359,0.04761732382296342
2021-04-12,0.4310065443488562,0.10759295859955229,0.16541462795947462,0.7776086073994615,0.12187995288277109,0.12519781282411593,0.047199520352165784
2021-04-13,0.41840717657713516,0.10472364024873096,0.16067763516072334,0.7693192511464939,0.12193438743749632,0.12407630318452627,0.04679415668882301
2021-04-14,0.47056148849268015,0.10260234829544569,0.16198948968884525,0.7639775412490051,0.12233458109085563,0.12405496524346168,0.04698673421361167
2021-04-15,0.4555740341890523,0.10184376257563836,0.1654994768671436,0.764384247991018,0.12219400723631331,0.12312699673680098,0.04677031455495809
2021-04-16,0.44062735677768017,0.10830244040934818,0.17058135503015306,0.7683042963802782,0.12799024775575535,0.12726502039591725,0.0463729059132247
2021-04-17,0.4432009078001797,0.10608397627930341,0.16539056684353842,0.7661085375287068,0.1276644607255767,0.12720081985204096,0.04607299529620125
2021-04-18,0.43386018745679844,0.10328737358226213,0.1604695288296328,0.7568091949119242,0.12608257958242322,0.12604866943701853,0.045683564180136395
2021-04-19,0.5292998689054159,0.10066728622258621,0.1557893311526395,0.7498772144627072,0.12457729943083679,0.12491312110003634,0.0453013672796494
2021-04-20,0.5112791888768866,0.1011646941321877,0.156532356537956,0.8255175089768008,0.12396950796327944,0.12393787616181173,0.046647269961098185
2021-04-21,0.4953234484580075,0.1032854580999044,0.15545574303330528,0.9159498439116841,0.12297563173256283,0.12325397653194341,0.046427583213286744
2021-04-22,0.5169835208486399,0.10686263158196839,0.15421733124775233,0.9457877941909019,0.12322082511915759,0.12224440096006495,0.04608466326740637
2021-04-23,0.5272300625383801,0.1116450267980837,0.1585597432890613,0.9730280546643335,0.12293487279214316,0.12154786035253509,0.04587716172944319
2021-04-24,0.5110469408794212,0.11653748255346419,0.16108865572931266,1.0128855879075314,0.12176886605438225,0.12057484133026122,0.04706743637508874
2021-04-25,0.5006749505240085,0.11310244717704467,0.1563779996402404,0.9468504753821189,0.12047611475941457,0.11951897290525383,0.046659679301492604
2021-04-26,0.4915035888767973,0.10987379390347135,0.15190029372684943,0.895034766198682,0.11924815228328653,0.11847863685174238,0.04625941148927096
2021-04-27,0.6201783068836265,0.1069328447794629,0.14942170835230398,0.8610982509814342,0.1180973166086179,0.11748787852072613,0.04588957771360763
2021-04-28,0.5994982873519241,0.1041071573231893,0.1467049037712236,0.8290167895262642,0.1170152637576075,0.11796791510487016,0.045562904564614454
2021-04-29,0.5759989340887272,0.10157677492957143,0.14365372108624838,0.8090753312245172,0.11620946900308113,0.11696179698904899,0.04585271806126575
2021-04-30,0.5628014038353782,0.10226970978927241,0.140258408622785,0.7968131540855975,0.115476534997257,0.11612222770981785,0.04546737480758969
2021-05-01,0.6227296909360289,0.10476487563403823,0.13972578382235593,0.8419736071735052,0.11451897138102451,0.115251064546828,0.04810342207583669
2021-05-02,0.5975225351745638,0.1020511984155955,0.1360970398186836,0.8140828955743772,0.11359673395082207,0.11427409737601565,0.04767678715053279
2021-05-03,0.5810058656495626,0.0995100097799904,0.1326595100220582,0.7928856774157629,0.11272295229006381,0.11331177531083281,0.04725790088433862
2021-05-04,0.5594510275540231,0.09751876568051701,0.13167879437511915,0.7820269986158505,0.1165132681066882,0.11237418829633085,0.04761818038758734
2021-05-05,0.613491880390797,0.09987727022604094,0.14936970578093345,0.8470049512883201,0.11766142834748267,0.11242665287109248,0.047939907115151295
2021-05-06,0.6617088399722474,0.09744906142824108,0.14615814657665213,0.8233413163340442,0.11705054209794422,0.11155677103492896,0.04751678480229997
2021-05-07,0.6392293142381162,0.1001807181705807,0.1447563122622174,0.8316642895889282,0.12340505412527936,0.1107003926631425,0.04800897612426113
2021-05-08,0.6165510396792653,0.1016671330340641,0.1439067626498828,0.9756181953044518,0.12368422016567142,0.11028726930874519,0.05105330941266078
2021-05-09,0.599888210461084,0.09915057098337307,0.14006069456758763,0.9175367634103349,0.12229642469925875,0.10938529414346816,0.05057400034965204
2021-05-10,0.577770009378244,0.0967967595487162,0.1364144274649947,0.8722283400769527,0.12097738346239977,0.10849710857327349,0.05010314877848618
2021-05-11,0.5827581375805585,0.10505014003024694,0.17012084305029362,1.2554721899204213,0.11996590840962089,0.10979948153031767,0.0496453299133016
2021-05-12,0.5628440670165007,0.10925711561619468,0.16516677000859276,1.2901277705438545,0.11880020816879133,0.10956656679766925,0.04923071400522299
2021-05-13,0.8061962882305753,0.14055192442120637,0.19366021870084363,1.7737922157554367,0.11916029958712718,0.11099817947561344,0.05083964607330531
2021-05-14,0.771936761284199,0.14385234284310014,0.18946500817223375,1.8607741551879742,0.11799702417083376,0.11014354255857858,0.05037028845110186
2021-05-15,0.7384109689938904,0.15080851176486,0.20214041620479575,2.018030257972367,0.1182790395822002,0.1111246939044981,0.05113005328397513
2021-05-16,0.757405774011817,0.14544418303072976,0.19549337052167892,1.7729274475631018,0.11716242221757746,0.11020996246335124,0.05064939349503006
2021-05-17,0.7253129736342286,0.14036965303754292,0.18915070377296336,1.5678080933535765,0.1161030117471306,0.1093091671321467,0.05017720912578098
2021-05-18,0.7463087744491962,0.13615881809699693,0.18513829671311718,1.423594875222748,0.1213615827429291,0.10850849768908434,0.049789048072423375
2021-05-19,0.7170762132172533,0.13687800666849043,0.1817984275534601,1.3561973523957247,0.12008672535736067,0.107763628874325,0.050824206408909396
2021-05-20,0.9243153453668653,0.13305144822561452,0.1760743882758016,1.2433709769407792,0.12006065304997257,0.10701658374133657,0.051548857279027374
2021-05-21,0.9684804558826926,0.13503158530730255,0.186070342994426,1.1995319787606913,0.1188502272391691,0.10767219510738607,0.052015519681034544
2021-05-22,0.9972697818280986,0.13062972714477786,0.18192076689213582,1.1051053363755843,0.11794860880033063,0.10704984522849692,0.051778379794041554
2021-05-23,0.9518608802734759,0.12637654414557425,0.17620936372594798,1.0200839523386867,0.11684887588504077,0.10619761476477964,0.051286346117921634
2021-05-24,0.9640093318676596,0.12236594559988864,0.17076807922116488,0.9525325072697785,0.11580560625135639,0.10535859805849122,0.05080293839599176
2021-05-25,1.0199695698915052,0.12463295507304449,0.17759017643384972,1.036173210528596,0.11519868146008061,0.10485622605618482,0.05058188489089945
2021-05-26,0.9738489374142789,0.12121464651588802,0.17207599613211977,0.9749959131184438,0.1154477799166064,0.10597527305535175,0.050366887272527396
2021-05-27,0.9338480474138713,0.11760310392496152,0.16716800322806835,1.0272662699692474,0.11451829812405218,0.10519702082889011,0.0509014056115165
2021-05-28,0.8967144191038601,0.11410651900308573,0.16314291710484016,0.9797092430054879,0.11388956866929471,0.10471630111495503,0.050463675163852265
2021-05-29,0.9112045199549111,0.1107949959396562,0.1585988970461542,0.9207927735990882,0.11327192100592898,0.1039490409396933,0.050012174676752084
2021-05-30,0.8800971685977256,0.10770677380461215,0.1540110139121764,0.8747551456643555,0.1124152817623497,0.10314514019431865,0.04955128471746252
2021-05-31,0.8492913621840485,0.10480893765392592,0.14965145075144656,0.8391866600790165,0.11160404665840008,0.10235388599012475,0.04909860662556409
2021-06-01,0.8319871526572842,0.10209248099820924,0.14551153803673744,0.8119579005771139,0.1108360728071558,0.10157512847734154,0.048654030158963406
2021-06-02,0.7988794898712961,0.09961780708305293,0.14250236666338317,0.876778243176797,0.11010607006205389,0.10080871796817793,0.04850973221930187
2021-06-03,0.7696943397013729,0.09727205315074562,0.13878117953986524,0.8510767323453974,0.10952953975103043,0.10019142515983268,0.04810171117794706
2021-06-04,0.7560417246991121,0.09659142762028788,0.1425247688200067,0.8410696953584608,0.11913185074713886,0.0997589581413103,0.05001328144916832
2021-06-05,0.7676138133123872,0.10031570989160705,0.1531269872523518,0.972381696001979,0.12028060625081821,0.10336211264080665,0.05043149674738601
2021-06-06,0.7511452998815682,0.09788624275233039,0.14881174499899197,0.9149995127553311,0.11906248816683017,0.10256744023496522,0.049963166903578056
2021-06-07,0.7193942967336089,0.09561514274904213,0.1447144604515198,0.8702604652742362,0.11790598440563725,0.10178530508506448,0.04950314840561573
2021-06-08,0.7433519232754425,0.09363562008641929,0.14108100669310428,0.8357331906994692,0.11709091359663956,0.10121848395378763,0.04931109958623
2021-06-09,0.7115111296537043,0.09163179653443981,0.13735280758006566,0.8397512859852501,0.11623855131675437,0.1016275897991435,0.04896210945573217
2021-06-10,0.8161841299108935,0.09029475953939443,0.1338306949562827,0.8561132264247466,0.11522349959073087,0.10267903604140488,0.04852652368885763
2021-06-11,0.7839405302227634,0.09008944111517596,0.13612421251737122,1.0184697541338101,0.11426112826647672,0.10274231698271018,0.04810736256807961
2021-06-12,0.7526189895726871,0.08849526005386465,0.13286390082446595,0.964364848495732,0.11564548296938232,0.1020088529013187,0.049175720609663014
2021-06-13,0.7493808701679239,0.08686109501717197,0.12959893445578902,0.9087208134934672,0.1146644828095567,0.10123556021533582,0.04872976145760494
2021-06-14,0.8160840298006248,0.08534237786673553,0.12651048877590199,0.8653950951504829,0.11373462889264048,0.10047455028726225,0.04829181336986987
2021-06-15,0.7881835481222529,0.08405607488628351,0.12853906756238045,0.8734887505728203,0.11437639425308176,0.10106102266649404,0.04787683815206892
2021-06-16,0.7538573415911518,0.08339353644291082,0.12887927257249304,0.8660227233136858,0.1142647459356094,0.1003302425206746,0.04745489070083803
2021-06-17,0.7545283929499846,0.0857301965180209,0.1270427160324286,0.9105843739453658,0.11349527577978563,0.09959620526148265,0.04929917087490535
2021-06-18,0.7228232127215206,0.08436205465269783,0.1329733514700348,0.8756514249434076,0.1626972111996068,0.10402328853631915,0.0523869259757459
2021-06-19,0.7389306595162789,0.10067557635030747,0.1342521558490407,1.2153345057439748,0.15981803726276436,0.11088365681183635,0.05254402149973678
2021-06-20,0.7075899157055956,0.09822284906012946,0.13091283019814468,1.1086949838115818,0.1567985376161628,0.10997259250425845,0.05203863851161599
2021-06-21,0.6775846757768736,0.09592966470965622,0.12775306525956118,1.022952523505378,0.15390620608560313,0.10907542223188162,0.05154205723381023
2021-06-22,0.8196712340854833,0.10876815018969553,0.12664963107277807,1.2636898294539418,0.15224862065591818,0.11410370136579513,0.051922044082659
2021-06-23,0.7901730216561655,0.10743099416999718,0.12838255392611397,1.216448199988533,0.14979316494375622,0.11327796002899984,0.05154344871931892
2021-06-24,0.7699342262567712,0.10474751855451889,0.12532859573949287,1.115480492762635,0.14738311260115713,0.11245678410668997,0.051078831248098165
2021-06-25,0.7445387222980433,0.10426869515967595,0.12437098372105564,1.0354107081736623,0.1452547618056091,0.11158324976370688,0.05059956978599894
2021-06-26,0.8090277749955829,0.1021950806248393,0.1217941865532796,0.9724875580564266,0.14285939801348882,0.11288901243110591,0.050129897245662754
2021-06-27,0.7762938779644493,0.09964468016187507,0.11913794662363036,0.9150824809592195,0.14057300476258397,0.11194754746098894,0.049666915594817895
2021-06-28,0.8012759598161394,0.09725871957406242,0.1166324620816491,0.8703247989612358,0.1383893592391197,0.11102032428178873,0.04921217381690228
2021-06-29,0.7666975148748608,0.0952717918531281,0.12304725841475414,0.8375042144303603,0.13633963436009747,0.11235236929663722,0.048789908634745714
2021-06-30,0.7516408298559191,0.09315182270094574,0.12083656346203522,0.816348822927425,0.13653600253900622,0.11148540586426878,0.04852025272979149
2021-07-01,0.7262792057636407,0.09121943801895342,0.11856765780415132,0.7972504195969283,0.1349217760434344,0.1110025265317962,0.04902163440310208
2021-07-02,0.7186921696502799,0.09139821962287951,0.11606438716904688,0.7900156984974822,0.13313581841696398,0.11008997947563402,0.04872494371268366
2021-07-03,0.6889574642105676,0.0939684073076845,0.12156132963552792,0.7890884668741446,0.13155604599830306,0.109991368263752,0.04919665202298204
2021-07-04,0.6659183850394895,0.09195793702717461,0.11891822647254771,0.7740261805919088,0.12978854998434894,0.10909391112071432,0.048750317745396655
2021-07-05,0.6419407388271386,0.09008394102721996,0.1164253026278731,0.7627274673749623,0.12810487201649998,0.10821019157330233,0.04831199959707459
2021-07-06,0.6442495024854096,0.08833895983748227,0.11407590205125197,0.7542864424418544,0.1265017858589909,0.10734005115525094,0.047881589110367016
2021-07-07,0.6202567770302538,0.08734548046184548,0.11274361410368158,0.8988407982178871,0.12576598149971308,0.10947722387423049,0.04809103981848983
2021-07-08,0.5973620217620222,0.08652777282100672,0.11070471851562012,0.861543957990515,0.124677664731242,0.11029019096739734,0.04770772195226165
2021-07-09,0.5873408250615755,0.09307358738796412,0.11206282773328324,1.2315961624044802,0.12328846723120021,0.10973283798692274,0.047828327845571506
2021-07-10,0.574810007383931,0.10116753476850636,0.11212497710744589,1.4457369964497215,0.122637815466808,0.11299621777093784,0.04777712274875718
2021-07-11,0.5537643131509131,0.09868308962316145,0.1100277847865474,1.2966756630512286,0.12130180709679553,0.11205313444464306,0.047356410992167454
2021-07-12,0.5391207207737426,0.09635978470259016,0.10805588048033617,1.1746889613942189,0.1200324028000748,0.11112431135731095,0.046943366846894395
2021-07-13,0.5369096233034487,0.09490656768385872,0.10691838133426829,1.0758970300276445,0.11903429380379561,0.11023910372010484,0.04659411901445637
2021-07-14,0.5204526850207352,0.09433493486884609,0.10513523426629291,1.0493747728218643,0.11795689735997754,0.11055508645680458,0.04792025270844238
2021-07-15,0.501435914846115,0.0923020496982324,0.10350397044745109,1.0113409409622724,0.11843616412497927,0.11238791403126289,0.04827883745957968
2021-07-16,0.5028899259983124,0.09175746336907559,0.10662815660555153,0.9744525158370774,0.11739781096911231,0.11399836035066169,0.04811180300877247
2021-07-17,0.4875990640196062,0.09596166404466386,0.11076782535062527,1.0281289569764345,0.11799248599879159,0.11310501078671345,0.04770941760476273
2021-07-18,0.4706219731103996,0.09381775085715541,0.10875153055139898,0.9588901508314419,0.11689050890458068,0.11216028583365056,0.04728993744958839
2021-07-19,0.45560138007043843,0.09181744057310803,0.10685665539711058,0.9044381629914865,0.11584509410385846,0.11122983982646786,0.046878108015195416
2021-07-20,0.4605813124023441,0.1130482621127054,0.11109492632701769,1.42367270802223,0.11519007849095725,0.11995839576078422,0.04671671946814265
2021-07-21,0.46758460483524783,0.12505701894777344,0.11739947278310836,1.4798379398652877,0.11424740447517369,0.12069875907149656,0.04634921709065841
2021-07-22,0.5446101872947043,0.12514860745461606,0.11831575270273702,1.4336722642012893,0.11395566352064955,0.12271771987623313,0.04630091722180411
2021-07-23,0.5244495199343555,0.12133245371579252,0.1181897031748534,1.288521364368598,0.1130755196366588,0.12335859455430864,0.04593253166928267
2021-07-24,0.5283557479899416,0.12400844702272441,0.12371523925019895,1.1785549702307732,0.11237880354415147,0.12309105054371593,0.04559051971557269
2021-07-25,0.5153551035509729,0.12013444639452196,0.12095118103498001,1.079014415610998,0.1115695081886417,0.12199838441308428,0.045210056197127924
2021-07-26,0.5111664575435407,0.11648646998646466,0.11834257081260603,0.9992724038939035,0.11080338196742089,0.12092166091870897,0.04483670082104881
2021-07-27,0.540432342997786,0.11327667035134702,0.11584354904960609,0.9447440967466582,0.11017233727674304,0.12001919142483494,0.04496477022065804
2021-07-28,0.5643700009499117,0.1121700086596182,0.12310203266605906,1.0502412417730826,0.10947739781033847,0.1212093382711856,0.04495510052284276
2021-07-29,0.5455638052252043,0.1090173485274468,0.12097676115570617,1.0258254151259223,0.1088240907545253,0.12014453737952446,0.04468305324183198
2021-07-30,0.5249163157828806,0.10706691542955933,0.11840096818812897,0.9757413324664503,0.11612680089100197,0.11967571228445661,0.045837833191015136
2021-07-31,0.5513499809598534,0.10708833188847272,0.11837498005146284,0.933993051599497,0.11804860973998266,0.11908649968034933,0.046076121316495675
2021-08-01,0.534296560635275,0.10422897555074585,0.11591317283577446,0.8850157331343467,0.11694376304729165,0.1180525415941359,0.0456866322643329
2021-08-02,0.5424739522788431,0.10154915626399072,0.11359349291979264,0.847083488635609,0.11589560517461524,0.11703387060783459,0.0453043782394483
2021-08-03,0.5289714582938264,0.09951477038595316,0.11140101642714412,0.8984361622383206,0.11508345526287485,0.117646652310774,0.04504262416601873
2021-08-04,0.5226065918771787,0.10206500805117584,0.11137233593890938,0.9585501149301465,0.1147392400666575,0.11664201175774598,0.04467533797574929
2021-08-05,0.5297699243498005,0.10180483727808662,0.10931451456150196,0.9043712664955944,0.11380226074892472,0.11573884406080219,0.04454407203629354
2021-08-06,0.5219809691731923,0.10174654194732202,0.10967310916401005,0.8896571396468267,0.11321961453181924,0.11526166839475285,0.044192980523266576
2021-08-07,0.5369102488611424,0.09930137414295442,0.10965680835365597,0.9325590276296908,0.1290153810008051,0.11986839518169706,0.04593973668536575
2021-08-08,0.5411453485481331,0.0969377404275794,0.10770723204549407,0.8838997928990023,0.1273686195291858,0.11882291282556684,0.04555277729149879
2021-08-09,0.5262327805677477,0.09472912505647028,0.1058758451822009,0.8462237552898442,0.12580101202361002,0.11779284667366086,0.04517301745055138
2021-08-10,0.5571954641589258,0.09284811131817058,0.10420746444289537,0.8415437047225979,0.13506191459215225,0.11701991226788516,0.04493780628722292
2021-08-11,0.5410617278758668,0.09089934668209017,0.10525923531588789,0.8141886980325862,0.1332995684891094,0.1164261906946629,0.044640434334547195
2021-08-12,0.5206898523542074,0.08911410907122565,0.1040110575385586,0.8206331754104911,0.13476190207829228,0.11543652667102855,0.04445003694067129
2021-08-13,0.5138960020080262,0.08863989803106179,0.10300709681585432,0.8237752171352684,0.13287304431159766,0.11450414128778554,0.04419373579131785
2021-08-14,0.5780440906126119,0.08706858691730976,0.10202959129829504,0.8016927133823589,0.1358319667962578,0.11855323866892303,0.04575588800468801
2021-08-15,0.559292396126436,0.08553512651315177,0.10055114559274965,0.7835199335570678,0.1338648444123574,0.11752715800268007,0.04537234506845457
2021-08-16,0.5378852385049719,0.08411122630648456,0.09916692546142444,0.7698430404701115,0.13198902279648883,0.11651627605722564,0.044995953665870975
2021-08-17,0.5268003253433341,0.08318783317505321,0.0978336331269909,0.7980283041902735,0.13109038592897226,0.11564980331232921,0.044698114720410596
2021-08-18,0.5222972344635125,0.08780824291167615,0.10404063083639851,0.9862235919333748,0.12939070642132275,0.11466834162892971,0.04598028986348564
2021-08-19,0.5030814263043442,0.09819612119547048,0.11067693393313045,1.4087492511913398,0.1278474265276351,0.11394633449274488,0.04559216045466388
2021-08-20,0.5136706944400822,0.0959172937927028,0.10985904379038619,1.2666303341496326,0.12628614234807192,0.11413033807056278,0.046392954246031105
2021-08-21,0.542409214733893,0.09879140147870011,0.11453584477418856,1.447800925299055,0.12476750789693479,0.11318237082975552,0.046037374018959014
