Date,BTC_vs_SPX,BTC_vs_QQQ,BTC_vs_VIX,BTC_vs_GOLD,BTC_vs_TLT
2021-06-06,0.23843992956054766,0.33242567211595186,-0.21713240432789938,0.03786178069080671,0.18578761857560608
2021-06-07,0.2316187446784053,0.3067745747202551,-0.2106144034456952,0.0038679275537576207,0.17159499252380347
2021-06-08,0.2321394390846821,0.3067771295211863,-0.20807647908327168,0.005186437723625971,0.17296368614747987
2021-06-09,0.2123887117331231,0.29926402566367943,-0.17103063575542113,0.0037931040912406416,0.22553221221116412
2021-06-10,0.2093191547245348,0.291494493338859,-0.15976116543733174,0.0053358520558161576,0.22079144879603735
2021-06-11,0.21100237307790298,0.29304750316763784,-0.1629754788192983,-0.00820080261994851,0.21640956696915756
2021-06-12,0.20203072346394788,0.2633418741231423,-0.15499555332092788,-0.044674209473552995,0.18501482236886385
2021-06-13,0.1934909297293669,0.25735386025671275,-0.15147570772823682,-0.05082197207809183,0.17580292656081448
2021-06-14,0.19474802991527232,0.2662441975923486,-0.1397936720838678,-0.07775128215824365,0.15350093752933783
2021-06-15,0.2005028653980363,0.2637299671433634,-0.14332845302039107,-0.06955741101174125,0.13820114069178122
2021-06-16,0.2129748975849507,0.2686695172300081,-0.1567857992566298,-0.07448529439341708,0.14064482341558004
2021-06-17,0.22074102984890298,0.2718498467977381,-0.16591143476049966,-0.06771940038161149,0.1290173820787782
2021-06-18,0.25144836603937604,0.28517346095138985,-0.2014757028005444,-0.06031490502930693,0.05535448892056226
2021-06-19,0.263621641976376,0.2934840735350525,-0.21655455756409342,-0.06509664497387822,0.05106865668713426
2021-06-20,0.3033517820010362,0.3166143969680796,-0.24577651401160233,-0.04418887163420028,0.054478853876148155
2021-06-21,0.1973340128798058,0.27232954311643476,-0.16395249906205964,-0.08656695474132912,0.1353001986748033
2021-06-22,0.2155182092894106,0.28984099938247815,-0.17892313937315768,-0.09258539407483178,0.1362931723648826
2021-06-23,0.21173322061415228,0.2886014453629574,-0.1829042733696845,-0.08671070471008549,0.12812386431891817
2021-06-24,0.21942551189337478,0.29440415690956223,-0.18652256351681967,-0.09279563759219545,0.12892858746879782
2021-06-25,0.2020994221119591,0.2818365049972092,-0.19602523205046432,-0.10365201172742149,0.19114080501853617
2021-06-26,0.2026133954605699,0.2873913224705423,-0.19536684912474656,-0.10276320381032013,0.20722604951696752
2021-06-27,0.19700148414105226,0.279862989231675,-0.1924051415851187,-0.10189776399378393,0.2003868074087516
2021-06-28,0.20773418007056452,0.2764762930162826,-0.19056665405371337,-0.10604030998721975,0.19279155696110198
2021-06-29,0.2615443279791443,0.3226038345244932,-0.22967557303017191,-0.12547648300926914,0.192324649459744
2021-06-30,0.26040250903426426,0.32424510050274796,-0.22797128682647153,-0.1282982490251588,0.18876971664846143
2021-07-01,0.2460116522532232,0.3233021054505759,-0.22189016803889067,-0.13250044005199554,0.188837942151249
2021-07-02,0.24767277015712538,0.33203565235280685,-0.22242052914633434,-0.14670893510445035,0.19261742497897769
2021-07-03,0.21961014000092702,0.2859833293977816,-0.1962479670284429,-0.1890622707504608,0.22116347015070487
2021-07-04,0.2245743819063834,0.31259993791445906,-0.1916770768528742,-0.21714116992136107,0.22204939493727008
2021-07-05,0.23460409850536001,0.31842261985692516,-0.19463741973682788,-0.21692476768411453,0.22311251951879
2021-07-06,0.222366089614027,0.31627452537228634,-0.16518656185889788,-0.22170029285156997,0.24077096426627273
2021-07-07,0.22215899142094092,0.3195196188802448,-0.16410710316096427,-0.22322250604969893,0.23839251139049986
2021-07-08,0.23268348838848393,0.32600236201635224,-0.17965828605977052,-0.22068942701405486,0.23321512543339598
2021-07-09,0.2326067306828906,0.3185930476710145,-0.17089216723721493,-0.19772289546060226,0.17021327041824946
2021-07-10,0.2521701275997639,0.32341050806748806,-0.18624018130584497,-0.1968469104233108,0.18138959831767357
2021-07-11,0.14485183501800403,0.23212907678298783,-0.10228319555821506,-0.24767703043870584,0.12409990511901331
2021-07-12,0.12946081166386644,0.222121923839252,-0.09452364407414662,-0.2403396023973997,0.1289232778417667
2021-07-13,0.13097038731762153,0.2274368856002856,-0.0947937084352153,-0.24895641491403464,0.13070611294126266
2021-07-14,0.13040927593919163,0.22457968017926233,-0.09907845063796587,-0.24454880148798305,0.1312529869124007
2021-07-15,0.14221257629602493,0.24362715573052224,-0.10757942516034465,-0.2478675828625761,0.1074950410529974
2021-07-16,0.1360791009475119,0.22511205941147058,-0.10056430055278875,-0.1891881894540809,0.09793864247476296
2021-07-17,0.1316770314949514,0.22155170592050172,-0.09725510685280023,-0.18895404793761164,0.0948160185791562
2021-07-18,0.11444458363053224,0.22352008488356803,-0.08425647828858614,-0.15433785398372263,0.07573574033627162
2021-07-19,0.10924864990969786,0.17564030322640398,-0.10495589359368845,-0.15360985010176711,-0.014736818364104771
2021-07-20,0.0528906754746696,0.10840032163644589,-0.08972581740931265,-0.17283297481567442,0.018940167987827064
2021-07-21,0.10228553430912854,0.1544664509222414,-0.12864848655170097,-0.19675547096634527,-0.06067392966639516
2021-07-22,0.10218806911087867,0.15308494359287453,-0.13274616033051645,-0.19777975237276726,-0.06283078910158726
2021-07-23,0.08885401066025801,0.13125070052013435,-0.10227375073270534,-0.2354351014720173,-0.09495396068368782
2021-07-24,0.08655275642517728,0.1270903750901344,-0.10212661095170371,-0.234789288467854,-0.09547091495637257
2021-07-25,0.08273390579147459,0.11981659765656798,-0.09407224554121713,-0.23544352278380823,-0.09442807964100261
2021-07-26,0.08892020897453437,0.10754376574766701,-0.0902496173218328,-0.23925580365135207,-0.11319920912463635
2021-07-27,0.06528087654856118,0.0471200577347173,-0.056623044440352426,-0.2164018343234147,-0.09308352813956072
2021-07-28,0.0634910979996692,0.04691786340115696,-0.06228875348089238,-0.21531223818176332,-0.09662728914318948
2021-07-29,0.06369859916901438,0.04918257568146131,-0.06061421535944257,-0.20070022777183458,-0.09335617285971033
2021-07-30,0.03719628260614393,0.020594448449932103,-0.04965986885239171,-0.2364212731727695,-0.07925658462506893
2021-07-31,0.036632633248007085,0.01752144852087461,-0.04133148989479404,-0.23614615598698985,-0.0793037678878447
2021-08-01,0.03733104949005009,0.022235307110181433,-0.035569379179494084,-0.23913511259633902,-0.07570272283406482
2021-08-02,0.05384851500354437,0.05392627617835086,-0.05213418634123656,-0.2149394910213684,-0.07331026271993414
2021-08-03,0.0698614901294803,0.09849491132707064,-0.07397768949246844,-0.17010941832042636,-0.030780914714329078
2021-08-04,0.04955847913573361,0.0945942969513246,-0.078369089193352,-0.16645226356036324,-0.03192761455011312
2021-08-05,0.0607671767802275,0.10595735767596454,-0.08620275139082313,-0.1715704113417099,-0.041536833578778444
2021-08-06,0.057909818088462774,0.08560055456244905,-0.11280218795146234,-0.21653128079272496,-0.10455949126285248
2021-08-07,0.05503513417974029,0.07954943496547738,-0.1113715252523384,-0.21331119335640172,-0.10375445605993495
2021-08-08,0.07541058722369896,0.09281912959419403,-0.14318323569186128,-0.2296542011787101,-0.14885891231280096
2021-08-09,0.07250474339890547,0.10746558377073047,-0.14504238988273535,-0.2808973052080995,-0.15461455466767576
2021-08-10,0.07056274515257197,0.11834398813189237,-0.14255443896368292,-0.28368231153723855,-0.14571409373799443
2021-08-11,0.06866192049212004,0.11677999633752457,-0.14377165562556224,-0.2816099474390225,-0.1487809072829626
2021-08-12,0.06432107848848154,0.11921191560376494,-0.13279873662476238,-0.2942314312713721,-0.14583413355294592
2021-08-13,0.06665206516823388,0.12335161206809796,-0.14305539631373057,-0.1992172477069162,-0.06076870896903022
2021-08-14,0.06767837901985416,0.1264731823981935,-0.14242383176367765,-0.20031546253750707,-0.05965405940927894
2021-08-15,0.04276760827646655,0.11144002714821541,-0.12146922806155282,-0.19419589373678678,-0.06542611960193888
2021-08-16,0.03632347141833498,0.1274331949142222,-0.13318367120598804,-0.2474306284674033,-0.059231501055024366
2021-08-17,-0.009938203397326205,0.12434863882965241,-0.09948114778087673,-0.26003866614795523,0.009652299024496921
2021-08-18,-0.006956832431783433,0.1215001704498265,-0.09542893901942892,-0.25966687019020807,0.008835079983982004
2021-08-19,-0.0055159307677154655,0.13454963421760952,-0.0952075250341353,-0.259092522050835,0.026551017871935572
2021-08-20,0.1306268326599946,0.21409463551603988,-0.22067361485290488,-0.22285331011445844,-0.07296996486240923
2021-08-21,0.12733434876573566,0.2101426848463487,-0.21538372521455426,-0.22030972307230576,-0.07323425833801993
2021-08-22,0.1313345914544464,0.21151242620728425,-0.21233642580328901,-0.2271985583541641,-0.06801208191927016
2021-08-23,0.12075922340798428,0.19088303537713378,-0.20678283766343158,-0.21965561782526144,-0.0686484314273588
2021-08-24,0.13881201891985692,0.17288213716245043,-0.2269240995436158,-0.22725003249700887,-0.10459516772716462
2021-08-25,0.14188018240300201,0.17303303167991865,-0.23014637054660095,-0.23747592321323507,-0.11668329475191971
2021-08-26,0.17761027283507855,0.2103322746955396,-0.26314225321335327,-0.24524205096085058,-0.12121248179950234
2021-08-27,0.20626956724148898,0.252332388999574,-0.2887515795529605,-0.19526907781720715,-0.09433093954547686
2021-08-28,0.2089685305568913,0.2488805245629465,-0.29172125221059864,-0.18021940509676185,-0.09599354435905408
2021-08-29,0.21177336503175007,0.24569263399070235,-0.29619218674175785,-0.17391243925707897,-0.08929214497010436
2021-08-30,0.21273896346333313,0.19363355852925898,-0.2986954469610126,-0.15019791034629287,-0.09776767419968646
2021-08-31,0.21526514307633945,0.19757741960599656,-0.29913290483874067,-0.15159929055464522,-0.09588599692746037
2021-09-01,0.21362237625569278,0.1993069815992902,-0.3028978179727435,-0.1533320736772185,-0.09158790923344268
2021-09-02,0.2148984020704681,0.1995323867723788,-0.3021483465238798,-0.15389821707141574,-0.08968930494613594
2021-09-03,0.21450319465260068,0.20023111030875965,-0.31004526407258437,-0.14559681221833481,-0.09803967771565575
2021-09-04,0.21709869509143967,0.19979104926074284,-0.3205647986031939,-0.14872729997973333,-0.1055977098961157
2021-09-05,0.21882959467756133,0.19705087487975737,-0.3229840417580621,-0.14314769462576882,-0.09474312169151211
2021-09-06,0.19079369186948447,0.17710552723165549,-0.29517136941450944,-0.14821285730740644,-0.08497316104959197
2021-09-07,0.2092830223857819,0.15063724240117446,-0.3523398478442391,-0.0016178741586845662,0.012791003312688894
2021-09-08,0.2122721563713458,0.1571639450665184,-0.3494564151333343,0.0020110876470623676,0.0013735724001241723
2021-09-09,0.21058810307006406,0.15749520736306843,-0.34779569220866446,0.0019066394532554355,0.0018906964115315717
2021-09-10,0.2513890204868248,0.19577216321380836,-0.37459929026167527,0.005834653080032258,0.02389539838553472
2021-09-11,0.245972271973047,0.1952098370688527,-0.3704946959515573,0.009158122637253907,0.012366516701912652
2021-09-12,0.2457106487350055,0.1946278896649111,-0.3739963476257204,0.011276191816378005,0.014663596457533625
2021-09-13,0.2257890556356921,0.17367692308052954,-0.3398262150982002,0.015141455399794966,0.03324771735998537
2021-09-14,0.18015171674681582,0.1437801533534509,-0.32971272454057143,0.02599378866254714,0.06851372997290626
2021-09-15,0.18849858208579237,0.15137994347881162,-0.33455211711757565,0.018918268075176006,0.06349597382719675
2021-09-16,0.1912856846283964,0.1515215469176406,-0.3364350994563371,0.03903121246833317,0.06918360354744489
2021-09-17,0.1505461563288202,0.13702279238460052,-0.30719551876395523,0.03402566851290633,0.16324372803029014
2021-09-18,0.2305395006740341,0.1897079068283516,-0.35413764230467837,0.04067013594890585,0.13421997512318373
2021-09-19,0.18449311601156052,0.14903623192944943,-0.3228005421563135,0.06370750458204383,0.22801024965886418
2021-09-20,0.3282457453062921,0.30276206672614003,-0.4340823646894915,0.013492041757944119,0.09971338300464935
2021-09-21,0.3066466558366209,0.27228575150981077,-0.4029376079176716,-0.007887752352852904,0.122230814234002
2021-09-22,0.34069230988471644,0.3012584174224966,-0.4313792646175619,-0.005623457531904081,0.14643962346682632
2021-09-23,0.34831028923969487,0.31018603361504665,-0.43712507124423616,-0.024025528786919034,0.09616450640934769
2021-09-24,0.3356044691631186,0.3067898658749282,-0.4318954781743045,-0.024279127012156274,0.1333461009436597
2021-09-25,0.3622561240767204,0.3666044999581998,-0.47704661400544207,-0.02754601667739929,0.1013544498553408
2021-09-26,0.36261349634858014,0.36449727119010206,-0.4756897695395218,-0.027607056269969083,0.10129463427731981
2021-09-27,0.3681418399525219,0.3723172564667185,-0.48076702099289165,-0.027980375324168014,0.1059611913865553
2021-09-28,0.4060757369304058,0.40002627201738516,-0.5022711446977034,0.017550993904331503,0.11434209056462569
2021-09-29,0.4078881965149891,0.39988462257544866,-0.5049872855033437,0.013129368435591728,0.11654146735045703
2021-09-30,0.36157805554624856,0.3899226228799349,-0.501114804490343,0.07197173825268845,0.11850697555783313
2021-10-01,0.3966261594565682,0.40086276886722005,-0.5097108794251706,0.0809256090099411,0.17561726726643265
2021-10-02,0.42521216059359856,0.41900034385788515,-0.5345306212613217,0.07387705831893175,0.17827012950471496
2021-10-03,0.44299277562074224,0.41842969296312404,-0.5364283073976682,0.07308005913263979,0.17383078635339136
2021-10-04,0.4174267960026872,0.38056091703213,-0.5231650173338632,0.0806488555164282,0.1802386396555238
2021-10-05,0.43042173396122274,0.4133823182708124,-0.5209610312442049,0.15439069870067723,0.20986862916096627
2021-10-06,0.43794850337405944,0.42432187778060554,-0.5188473695140748,0.15386209897771244,0.22885753411525084
2021-10-07,0.4197087194601409,0.40854416571658464,-0.5026375383835848,0.155879699197666,0.2425259651850312
2021-10-08,0.43039010031460445,0.4081887665030949,-0.521697156865116,0.24449309779826098,0.25685485123577917
2021-10-09,0.43340150585783044,0.4044798337934651,-0.5234071239040533,0.2482749296212933,0.2531586253030663
2021-10-10,0.4337763231365583,0.4039764686678721,-0.5264306622217979,0.2570098174177695,0.2528488315298029
2021-10-11,0.4262550629071207,0.39503921222366317,-0.5180614925911055,0.2512392731426641,0.24343509842198105
2021-10-12,0.4296080645919163,0.39110426927303066,-0.5200503804759715,0.19100474624427727,0.1367868288287057
2021-10-13,0.4335910834999196,0.3967791132929541,-0.525480383270817,0.20262027543160208,0.1471433439441877
2021-10-14,0.4076269803703167,0.3786882693529051,-0.5125188827995917,0.2020042611343474,0.14555845517226
2021-10-15,0.4306252934134377,0.38920978792875743,-0.5091670818195458,0.1316118761874834,0.12256805846055381
2021-10-16,0.41884864903970687,0.3760627568698751,-0.49725508862509293,0.13045450722722682,0.1228127392874516
2021-10-17,0.42886432756027354,0.380482401094794,-0.5353376393444549,0.13017334441943756,0.12405573074624067
2021-10-18,0.4294464992665166,0.37113438791471287,-0.5413314297797053,0.13277992058445798,0.10669708543078925
2021-10-19,0.41874405470869613,0.3559531209751299,-0.5259047500908679,0.13776183125390568,0.07531095433272575
2021-10-20,0.42186804728788135,0.35356533407800383,-0.5274224724267671,0.1468721231982815,0.06761785590837162
2021-10-21,0.3998265678068736,0.3250241436798583,-0.49644900715482704,0.14947654967935675,0.06709377291529607
2021-10-22,0.4067368953741904,0.3455664584210492,-0.5033389460117589,0.13725859194605114,0.046459561601678856
2021-10-23,0.41669736800871277,0.35918990534296696,-0.5090175158814647,0.1427242306573882,0.027043244239215575
2021-10-24,0.41420107307009113,0.3580443814918451,-0.5065745135592187,0.1591300276130645,0.0388779097700924
2021-10-25,0.40655405173627057,0.35641258161556283,-0.48769955985680086,0.1776129567428237,0.04732472045776931
2021-10-26,0.3767405158502127,0.3249646144984171,-0.4819156729598994,0.16727327813935777,0.000850882862162653
2021-10-27,0.38498774787440315,0.3175380602681896,-0.49206446660779474,0.15885878659298155,-0.037192539036303096
2021-10-28,0.3978943777622949,0.3308171471088462,-0.49642040154873573,0.16238485513435338,-0.042767032192068226
2021-10-29,0.4208458979731681,0.3784575480267614,-0.5094119715346535,0.13580715388756356,-0.03141755828193409
2021-10-30,0.42050707357767386,0.37806950903092573,-0.5086174344541863,0.13646966673565677,-0.03292644263347807
2021-10-31,0.4227309686671987,0.37698955409605084,-0.5054204278438671,0.13882031301597475,-0.0370405436541223
2021-11-01,0.4204123786906389,0.3744874060518161,-0.5066812462513721,0.13412837990481477,-0.034649191602339875
2021-11-02,0.4264103480727519,0.37804685174198827,-0.5104964528461449,0.11891141455575865,-0.018341689337556425
2021-11-03,0.4178524478609149,0.3662188797674577,-0.49838230778288256,0.1234713100687294,-0.012562191099357682
2021-11-04,0.4095399900976609,0.33826423677287487,-0.5045208557746838,0.0847689025355923,-0.031924932383575765
2021-11-05,0.40708800916129706,0.3389928971876592,-0.5033408435126123,0.07562442667220877,-0.038782638288311556
2021-11-06,0.40192710672069987,0.37146680211105637,-0.4567801704654969,-0.051031797537621285,-0.10363339833497623
2021-11-07,0.39609529061836796,0.3642641620549559,-0.4577538581707813,-0.055356024008080124,-0.09561198983955098
2021-11-08,0.3862692087421662,0.34244229886321914,-0.4087296827194693,-0.026342886996540728,-0.10302557373689082
2021-11-09,0.3708639490741202,0.3308056619983293,-0.3905124361294633,-0.03996663969561639,-0.1393440750343954
2021-11-10,0.38890926864552433,0.352993513896572,-0.4027236047847411,-0.0612134342529945,-0.09228307537802236
2021-11-11,0.3899829798636589,0.3525712221150603,-0.39445304390657737,-0.06370263476580713,-0.09171780767873423
2021-11-12,0.38135108642313453,0.3357708923077427,-0.4003034785488126,-0.06488673901157539,-0.07514843729916966
2021-11-13,0.4190716463902765,0.35299356132462606,-0.4077602988109833,-0.08567818414903276,-0.11532137244186727
2021-11-14,0.4130550096064162,0.3468172596141736,-0.40245024974636656,-0.07781999612495405,-0.11154996502512468
2021-11-15,0.4087890879364617,0.3451258071461787,-0.39988459581562785,-0.10028964204459803,-0.08445436828092531
2021-11-16,0.3729753280595637,0.30165057219388813,-0.38034142831653667,-0.06424538051422048,-0.07875038488008858
2021-11-17,0.37420631130761944,0.30364326382037293,-0.3786950060878572,-0.06256950466249828,-0.07887670492174297
2021-11-18,0.34702495101684927,0.25316170627625845,-0.38624783410443625,-0.03697583692721771,-0.09076465564925108
2021-11-19,0.22333404286508848,0.12854541674702982,-0.24903157633034245,-0.005161092013303823,-0.0026536796820487633
2021-11-20,0.21530750497475412,0.12703736870092563,-0.27235403309058037,0.020416337688932827,-0.004598933152111923
2021-11-21,0.1817290262838282,0.10117709581665428,-0.22315774096432572,0.023408947839181547,-0.030532240459965897
2021-11-22,0.1854546657974448,0.1322193057817476,-0.2472460281499111,0.13384219704523848,0.039485076709400296
2021-11-23,0.19219311150200608,0.12547047176708176,-0.26534316021171944,0.11872964920202903,-0.006232887107027911
2021-11-24,0.18507792838242199,0.11965458470232893,-0.24519533319221543,0.11784246329146657,-0.0337040352298962
2021-11-25,0.18388762028184288,0.11887668691874188,-0.2451115601740028,0.11750817123987689,-0.03370256831639952
2021-11-26,0.307136677265119,0.1939848048803011,-0.3522116329619084,0.11121390165367247,-0.13072358473471435
2021-11-27,0.2849974973205532,0.15668717861731665,-0.3356745609445304,0.09554848121155883,-0.16698785571139566
2021-11-28,0.27927861744425636,0.1528212935011783,-0.3319557341885525,0.0983409389900165,-0.16738164538377445
2021-11-29,0.32909519785976926,0.16671308947507035,-0.3356382098512474,0.04237177018284653,-0.1688101556184589
2021-11-30,0.2957205478941729,0.16624862854651143,-0.3122116220647577,0.0466004297614065,-0.23204438971150473
2021-12-01,0.2890957781770878,0.1589941308302293,-0.3057034953641883,0.04676703916148859,-0.23169302020731655
2021-12-02,0.2689483804473172,0.15348020079455899,-0.2911763304800474,0.06012023201698395,-0.23123031036439223
2021-12-03,0.3103684014772805,0.23080282029928073,-0.32213045084103675,0.00542619091635296,-0.2539118697821538
2021-12-04,0.27947773996386244,0.203574674499302,-0.28619062644036414,0.017021403744713448,-0.2137469813894853
2021-12-05,0.2744984482244243,0.1923395784398739,-0.28629274703606855,0.01619386294388912,-0.2403812087299699
2021-12-06,0.2985394962995405,0.21016418306966644,-0.31341025519454274,0.0093911790390245,-0.27328931122990935
2021-12-07,0.2904695622442702,0.20234950883369196,-0.3080143199998282,0.010294166739896046,-0.2730920357989016
2021-12-08,0.2918375420309674,0.2040732719447299,-0.3040686082886414,0.010600274048784226,-0.2624362246207205
2021-12-09,0.306625808225137,0.23434780709343517,-0.31926926618950197,0.029255717206663815,-0.2684840821358699
2021-12-10,0.33422160279279,0.26061410848170957,-0.3405894264069679,0.03196507490353737,-0.26231981908927593
2021-12-11,0.3228008599420392,0.24819931321053135,-0.33793986295749145,0.03319872420547195,-0.2500352454229607
2021-12-12,0.319560750006178,0.24007486161237154,-0.32939558593987267,-0.0010077285176267351,-0.26734790389874236
2021-12-13,0.3534907002724738,0.2789184445269399,-0.3543275576201754,-0.01033492395992089,-0.3010570711266208
2021-12-14,0.334645250208645,0.2679302757862518,-0.3441678300520453,0.07912049620191906,-0.2859581918455742
2021-12-15,0.36337564325166405,0.3008999295608958,-0.3699449542616825,0.060672669000223216,-0.30460790713001157
2021-12-16,0.3697577654826573,0.30965656853160534,-0.3738918894879837,0.03086046912141717,-0.30361272860351785
